parent_id,name,phone,occupation,address,student_id
P00409,Betelhem Mekonnen,0955440947,Driver,Akaki,ST00409
P00410,Solomon Solomon,0981751671,Merchant,Nefas Silk,ST00410
P00411,Meron Kebede,0915721218,Merchant,Kolfe,ST00411
P00412,Robel Desta,0930496268,Merchant,Kolfe,ST00412
P00413,Saba Tesema,0984852975,Farmer,Akaki,ST00413
P00414,Samrawit Mekonnen,0973766980,Nurse,Lebu,ST00414
P00415,Daniel Girma,0923536282,Nurse,Akaki,ST00415
P00416,Eden Desta,0964847615,Engineer,Kality,ST00416
P00417,Yonatan Hailu,0924245270,Engineer,Kality,ST00417
P00418,Samrawit Worku,0981744683,Engineer,Akaki,ST00418
P00419,Bethlehem Bekele,0914774143,Government Employee,Kality,ST00419
P00420,Yonatan Abebe,0953968331,Government Employee,Akaki,ST00420
P00421,Fikirte Kebede,0936964310,Teacher,Kality,ST00421
P00422,Robel Desta,0978442444,Engineer,Lebu,ST00422
P00423,Daniel Tesfaye,0920073495,Driver,Kolfe,ST00423
P00424,Yared Girma,0947262311,Driver,Kolfe,ST00424
P00425,Biruk Kassa,0981086362,Teacher,Lebu,ST00425
P00426,Nahom Kebede,0974997567,Driver,Kality,ST00426
P00427,Saba Desta,0947261010,Merchant,Nefas Silk,ST00427
P00428,Filmon Girma,0930971675,Nurse,Alem Bank,ST00428
P00429,Yonatan Girma,0927279683,Nurse,Kality,ST00429
P00430,Kaleb Tadesse,0928080288,Government Employee,Akaki,ST00430
P00431,Tewodros Desta,0964497232,Farmer,Alem Bank,ST00431
P00432,Mahlet Hailu,0953936892,Driver,Lebu,ST00432
P00433,Hiwot Girma,0965114933,Teacher,Lebu,ST00433
P00434,Hana Getachew,0910350307,Merchant,Alem Bank,ST00434
P00435,Mahlet Getachew,0919412204,Engineer,Kality,ST00435
P00436,Eden Yohannes,0933831620,Teacher,Akaki,ST00436
P00437,Tigist Tesfaye,0936856681,Driver,Alem Bank,ST00437
P00438,Mekdes Solomon,0955321645,Engineer,Nefas Silk,ST00438
P00439,Almaz Tsegaye,0932500147,Engineer,Akaki,ST00439
P00440,Solomon Kassa,0949455771,Teacher,Nefas Silk,ST00440
P00441,Biniam Worku,0984394598,Engineer,Nefas Silk,ST00441
P00442,Saron Tsegaye,0929290458,Teacher,Nefas Silk,ST00442
P00443,Mekdes Girma,0976975983,Farmer,Akaki,ST00443
P00444,Yared Tadesse,0965814669,Government Employee,Nefas Silk,ST00444
P00445,Betelhem Fikre,0983837308,Nurse,Lebu,ST00445
P00446,Biniam Hailu,0990315712,Driver,Nefas Silk,ST00446
P00447,Eden Tadesse,0922082666,Government Employee,Kolfe,ST00447
P00448,Bereket Fikre,0934404859,Teacher,Akaki,ST00448
P00449,Tewodros Tesema,0968287665,Driver,Kality,ST00449
P00450,Mekdes Solomon,0918880270,Driver,Nefas Silk,ST00450
P00451,Yared Tesfaye,0961999488,Driver,Lebu,ST00451
P00452,Robel Desta,0960216679,Farmer,Kolfe,ST00452
P00453,Tewodros Bekele,0990146740,Farmer,Kolfe,ST00453
P00454,Rahel Tesfaye,0927087837,Merchant,Kality,ST00454
P00455,Almaz Fekadu,0921714474,Merchant,Kolfe,ST00455
P00456,Biniam Nigatu,0943952964,Farmer,Nefas Silk,ST00456
P00457,Yared Kebede,0960716610,Farmer,Kality,ST00457
P00458,Selam Fikre,0932841563,Merchant,Akaki,ST00458
P00459,Kidus Fikre,0933505043,Engineer,Alem Bank,ST00459
P00460,Yosef Girma,0971430706,Teacher,Kolfe,ST00460
P00461,Samuel Getachew,0966273165,Government Employee,Lebu,ST00461
P00462,Selam Worku,0984505460,Government Employee,Nefas Silk,ST00462
P00463,Mahlet Mekonnen,0982728383,Government Employee,Kolfe,ST00463
P00464,Kidus Kebede,0952695485,Government Employee,Alem Bank,ST00464
P00465,Daniel Desta,0960814568,Driver,Kolfe,ST00465
P00466,Meron Fekadu,0990364108,Merchant,Akaki,ST00466
P00467,Ruth Tesema,0925142408,Merchant,Alem Bank,ST00467
P00468,Eden Desta,0999433606,Nurse,Kolfe,ST00468
P00469,Hana Mekonnen,0915937715,Farmer,Akaki,ST00469
P00470,Nahom Fekadu,0912558222,Government Employee,Akaki,ST00470
P00471,Solomon Kassa,0947132276,Farmer,Kolfe,ST00471
P00472,Hana Solomon,0994194143,Teacher,Lebu,ST00472
P00473,Hiwot Bekele,0958068541,Driver,Kality,ST00473
P00474,Yared Nigatu,0973080200,Driver,Kolfe,ST00474
P00475,Rahel Solomon,0911829567,Teacher,Nefas Silk,ST00475
P00476,Dawit Desta,0927519632,Nurse,Nefas Silk,ST00476
P00477,Bereket Bekele,0928907885,Engineer,Lebu,ST00477
P00478,Genet Tsegaye,0964524618,Farmer,Kolfe,ST00478
P00479,Rediet Mekonnen,0989317725,Driver,Alem Bank,ST00479
P00480,Tewodros Abebe,0952764382,Farmer,Lebu,ST00480
P00481,Almaz Tsegaye,0946528541,Driver,Kolfe,ST00481
P00482,Saron Fekadu,0914215146,Merchant,Nefas Silk,ST00482
P00483,Bethlehem Desta,0946871066,Merchant,Kality,ST00483
P00484,Yared Alemu,0953769413,Government Employee,Kality,ST00484
P00485,Selam Mekonnen,0923408383,Teacher,Kality,ST00485
P00486,Rediet Worku,0972299654,Farmer,Nefas Silk,ST00486
P00487,Kidus Tesema,0966721150,Merchant,Alem Bank,ST00487
P00488,Solomon Fekadu,0984219102,Engineer,Kolfe,ST00488
P00489,Mahlet Tadesse,0972229133,Nurse,Kolfe,ST00489
P00490,Kaleb Getachew,0987672423,Driver,Nefas Silk,ST00490
P00491,Kidus Kassa,0941689975,Driver,Akaki,ST00491
P00492,Yosef Yohannes,0925678997,Driver,Alem Bank,ST00492
P00493,Henok Abebe,0949083876,Teacher,Akaki,ST00493
P00494,Genet Solomon,0981343541,Farmer,Lebu,ST00494
P00495,Meron Desta,0979632941,Engineer,Akaki,ST00495
P00496,Hana Tesfaye,0955718169,Merchant,Kality,ST00496
P00497,Rediet Yohannes,0977887460,Farmer,Kality,ST00497
P00498,Biruk Tsegaye,0920559691,Teacher,Lebu,ST00498
P00499,Selam Tesema,0931413521,Farmer,Nefas Silk,ST00499
P00500,Biniam Girma,0987375814,Nurse,Kality,ST00500
P00501,Fikirte Abebe,0937297248,Teacher,Kolfe,ST00501
P00502,Genet Bekele,0959018929,Teacher,Lebu,ST00502
P00503,Tigist Worku,0952422265,Government Employee,Lebu,ST00503
P00504,Samuel Tesfaye,0955818239,Teacher,Kality,ST00504
P00505,Almaz Tesfaye,0980824123,Merchant,Alem Bank,ST00505
P00506,Bereket Tesema,0975442304,Farmer,Kolfe,ST00506
P00507,Genet Mekonnen,0969167283,Teacher,Kality,ST00507
P00508,Liya Fikre,0992590821,Farmer,Kolfe,ST00508
P00509,Tewodros Girma,0953711493,Government Employee,Alem Bank,ST00509
P00510,Hiwot Worku,0916359919,Merchant,Akaki,ST00510
P00511,Liya Girma,0936538517,Engineer,Lebu,ST00511
P00512,Bereket Bekele,0958665932,Teacher,Lebu,ST00512
P00513,Ruth Getachew,0936613822,Driver,Nefas Silk,ST00513
P00514,Betelhem Getachew,0937817628,Farmer,Nefas Silk,ST00514
P00515,Biruk Getachew,0955075814,Government Employee,Alem Bank,ST00515
P00516,Samuel Tsegaye,0995689648,Engineer,Alem Bank,ST00516
P00517,Meron Fikre,0936535390,Driver,Alem Bank,ST00517
P00518,Yonatan Kassa,0942432158,Driver,Kolfe,ST00518
P00519,Daniel Hailu,0962329078,Driver,Kolfe,ST00519
P00520,Dawit Getachew,0953115834,Engineer,Kolfe,ST00520
P00521,Daniel Yohannes,0952949582,Farmer,Akaki,ST00521
P00522,Henok Tesema,0938372811,Driver,Akaki,ST00522
P00523,Natnael Alemu,0910220624,Farmer,Kolfe,ST00523
P00524,Eden Tadesse,0960589132,Government Employee,Kality,ST00524
P00525,Rahel Nigatu,0969521774,Farmer,Akaki,ST00525
P00526,Genet Tesfaye,0956364396,Government Employee,Lebu,ST00526
P00527,Yonatan Getachew,0969255706,Engineer,Akaki,ST00527
P00528,Rediet Alemu,0922212957,Farmer,Akaki,ST00528
P00529,Samrawit Tesema,0963313003,Government Employee,Lebu,ST00529
P00530,Nahom Kassa,0992447883,Engineer,Alem Bank,ST00530
P00531,Yonatan Solomon,0956801244,Farmer,Akaki,ST00531
P00532,Tewodros Tesema,0983434489,Driver,Nefas Silk,ST00532
P00533,Kidus Yohannes,0924981439,Merchant,Alem Bank,ST00533
P00534,Ruth Worku,0953354617,Teacher,Kality,ST00534
P00535,Yared Bekele,0951220302,Driver,Lebu,ST00535
P00536,Yared Getachew,0961863809,Government Employee,Kolfe,ST00536
P00537,Biruk Tesfaye,0918503340,Driver,Kolfe,ST00537
P00538,Yonatan Tadesse,0986473053,Merchant,Alem Bank,ST00538
P00539,Yosef Desta,0999114361,Engineer,Lebu,ST00539
P00540,Mahlet Kebede,0982604471,Farmer,Kality,ST00540
P00541,Hiwot Tsegaye,0978654332,Farmer,Alem Bank,ST00541
P00542,Yonatan Hailu,0979135585,Engineer,Lebu,ST00542
P00543,Nahom Hailu,0939831452,Merchant,Lebu,ST00543
P00544,Henok Getachew,0949474606,Teacher,Kality,ST00544
P00545,Mahlet Fekadu,0990938614,Merchant,Alem Bank,ST00545
P00546,Bereket Abebe,0957477136,Teacher,Akaki,ST00546
P00547,Solomon Alemu,0928439964,Farmer,Nefas Silk,ST00547
P00548,Daniel Fikre,0924093944,Engineer,Lebu,ST00548
P00549,Dawit Yohannes,0977246719,Farmer,Akaki,ST00549
P00550,Hana Tesfaye,0970683112,Nurse,Kolfe,ST00550
P00551,Liya Getachew,0984176713,Merchant,Nefas Silk,ST00551
P00552,Biruk Tesfaye,0927362427,Merchant,Kolfe,ST00552
P00553,Filmon Kebede,0975363338,Merchant,Kolfe,ST00553
P00554,Saron Tadesse,0957250044,Teacher,Akaki,ST00554
P00555,Rediet Mekonnen,0931120222,Merchant,Akaki,ST00555
P00556,Ruth Bekele,0971624462,Engineer,Nefas Silk,ST00556
P00557,Solomon Nigatu,0954937760,Government Employee,Kality,ST00557
P00558,Yonatan Kebede,0956255486,Farmer,Nefas Silk,ST00558
P00559,Liya Fekadu,0914127028,Teacher,Nefas Silk,ST00559
P00560,Elias Getachew,0969208851,Merchant,Alem Bank,ST00560
P00561,Daniel Desta,0939958520,Farmer,Nefas Silk,ST00561
P00562,Rediet Yohannes,0940377678,Government Employee,Lebu,ST00562
P00563,Ruth Yohannes,0926879320,Government Employee,Alem Bank,ST00563
P00564,Mekdes Fikre,0922292721,Nurse,Kolfe,ST00564
P00565,Tewodros Hailu,0990070333,Engineer,Akaki,ST00565
P00566,Saron Fekadu,0966715750,Nurse,Nefas Silk,ST00566
P00567,Samrawit Yohannes,0995697311,Merchant,Lebu,ST00567
P00568,Abel Worku,0975610744,Engineer,Lebu,ST00568
P00569,Samuel Tesfaye,0934714904,Driver,Nefas Silk,ST00569
P00570,Kidus Kassa,0977452241,Teacher,Akaki,ST00570
P00571,Tigist Getachew,0940658331,Nurse,Alem Bank,ST00571
P00572,Elias Fikre,0911587368,Government Employee,Kolfe,ST00572
P00573,Natnael Hailu,0915608565,Government Employee,Alem Bank,ST00573
P00574,Kaleb Abebe,0946802209,Nurse,Kality,ST00574
P00575,Yared Mekonnen,0997117865,Merchant,Kolfe,ST00575
P00576,Tewodros Abebe,0933630189,Government Employee,Akaki,ST00576
P00577,Dawit Alemu,0959228318,Nurse,Alem Bank,ST00577
P00578,Mahlet Kassa,0922641484,Merchant,Lebu,ST00578
P00579,Tigist Abebe,0961387481,Farmer,Kolfe,ST00579
P00580,Abel Alemu,0981811614,Merchant,Alem Bank,ST00580
P00581,Elias Girma,0970770126,Merchant,Kality,ST00581
P00582,Ruth Worku,0977915934,Government Employee,Lebu,ST00582
P00583,Elias Nigatu,0995449602,Farmer,Kolfe,ST00583
P00584,Tewodros Fikre,0913324831,Driver,Kality,ST00584
P00585,Dawit Girma,0956071093,Government Employee,Akaki,ST00585
P00586,Nahom Tadesse,0927041167,Driver,Alem Bank,ST00586
P00587,Almaz Kassa,0935470229,Teacher,Kolfe,ST00587
P00588,Saron Getachew,0958908754,Teacher,Alem Bank,ST00588
P00589,Hana Tesfaye,0942589798,Merchant,Kality,ST00589
P00590,Biniam Tsegaye,0961829102,Merchant,Akaki,ST00590
P00591,Samrawit Kebede,0957154253,Farmer,Kality,ST00591
P00592,Abel Yohannes,0923880435,Nurse,Lebu,ST00592
P00593,Tigist Nigatu,0935835391,Driver,Kolfe,ST00593
P00594,Mahlet Nigatu,0952897797,Nurse,Alem Bank,ST00594
P00595,Rediet Desta,0998724588,Farmer,Kality,ST00595
P00596,Ruth Mekonnen,0915830391,Teacher,Akaki,ST00596
P00597,Almaz Fikre,0926256722,Nurse,Kolfe,ST00597
P00598,Saron Fekadu,0966786331,Driver,Kality,ST00598
P00599,Robel Bekele,0968673285,Engineer,Kality,ST00599
P00600,Biniam Girma,0934032445,Engineer,Kolfe,ST00600
P00601,Mekdes Nigatu,0919815564,Nurse,Kolfe,ST00601
P00602,Fikirte Yohannes,0962394720,Teacher,Nefas Silk,ST00602
P00603,Kidus Bekele,0973773192,Government Employee,Nefas Silk,ST00603
P00604,Rediet Fekadu,0993511127,Government Employee,Akaki,ST00604
P00605,Elias Girma,0925901109,Nurse,Alem Bank,ST00605
P00606,Filmon Hailu,0969165059,Driver,Lebu,ST00606
P00607,Biruk Solomon,0990981402,Driver,Kality,ST00607
P00608,Tewodros Kassa,0985574209,Merchant,Nefas Silk,ST00608
P00609,Rahel Solomon,0998133958,Government Employee,Lebu,ST00609
P00610,Rahel Yohannes,0959044727,Government Employee,Alem Bank,ST00610
P00611,Hiwot Desta,0936114730,Teacher,Akaki,ST00611
P00612,Fikirte Tesema,0938960062,Farmer,Kality,ST00612
P00613,Tewodros Mekonnen,0914477502,Nurse,Lebu,ST00613
P00614,Biruk Girma,0988817593,Teacher,Lebu,ST00614
P00615,Rediet Fikre,0960293609,Engineer,Kality,ST00615
P00616,Biniam Tesfaye,0972602520,Teacher,Kality,ST00616
P00617,Yared Desta,0980167912,Farmer,Nefas Silk,ST00617
P00618,Rahel Hailu,0978967264,Engineer,Lebu,ST00618
P00619,Yosef Getachew,0940612898,Merchant,Nefas Silk,ST00619
P00620,Bethlehem Fekadu,0973235129,Teacher,Kality,ST00620
P00621,Rahel Alemu,0969455232,Teacher,Akaki,ST00621
P00622,Tewodros Alemu,0927776077,Driver,Lebu,ST00622
P00623,Bethlehem Abebe,0934861656,Engineer,Nefas Silk,ST00623
P00624,Rahel Kassa,0947020721,Merchant,Akaki,ST00624
P00625,Betelhem Bekele,0932737855,Merchant,Nefas Silk,ST00625
P00626,Biruk Worku,0991659967,Government Employee,Lebu,ST00626
P00627,Eden Worku,0976187773,Merchant,Alem Bank,ST00627
P00628,Filmon Solomon,0974063488,Driver,Nefas Silk,ST00628
P00629,Bereket Yohannes,0937960123,Driver,Lebu,ST00629
P00630,Dawit Fekadu,0918851332,Driver,Akaki,ST00630
P00631,Daniel Nigatu,0927686792,Nurse,Kolfe,ST00631
P00632,Dawit Tesema,0963052171,Engineer,Kality,ST00632
P00633,Yared Tesema,0966351349,Farmer,Akaki,ST00633
P00634,Kidus Alemu,0992750383,Engineer,Nefas Silk,ST00634
P00635,Hana Tadesse,0998966343,Driver,Kality,ST00635
P00636,Samuel Nigatu,0953587925,Driver,Akaki,ST00636
P00637,Yosef Fikre,0914692359,Nurse,Kolfe,ST00637
P00638,Genet Kassa,0993966168,Merchant,Akaki,ST00638
P00639,Saba Fekadu,0968002029,Government Employee,Kolfe,ST00639
P00640,Meron Kebede,0982874267,Driver,Alem Bank,ST00640
P00641,Hiwot Tadesse,0943245004,Teacher,Lebu,ST00641
P00642,Liya Fekadu,0952418400,Farmer,Kality,ST00642
P00643,Eden Tesema,0980098412,Engineer,Akaki,ST00643
P00644,Tewodros Fikre,0985172576,Engineer,Lebu,ST00644
P00645,Mahlet Yohannes,0979308260,Farmer,Nefas Silk,ST00645
P00646,Bereket Bekele,0944131623,Nurse,Nefas Silk,ST00646
P00647,Robel Solomon,0938612185,Teacher,Akaki,ST00647
P00648,Biniam Hailu,0987863046,Driver,Kolfe,ST00648
P00649,Samrawit Kebede,0964151933,Driver,Nefas Silk,ST00649
P00650,Genet Kassa,0955621277,Merchant,Alem Bank,ST00650
P00651,Hana Girma,0914374308,Teacher,Alem Bank,ST00651
P00652,Abel Nigatu,0998681140,Nurse,Alem Bank,ST00652
P00653,Samuel Bekele,0963703301,Teacher,Nefas Silk,ST00653
P00654,Rediet Worku,0933449187,Government Employee,Lebu,ST00654
P00655,Liya Bekele,0972118293,Teacher,Nefas Silk,ST00655
P00656,Yonatan Nigatu,0962124506,Teacher,Nefas Silk,ST00656
P00657,Daniel Yohannes,0930942149,Driver,Lebu,ST00657
P00658,Bethlehem Hailu,0927707932,Driver,Kolfe,ST00658
P00659,Betelhem Kassa,0964919137,Nurse,Kality,ST00659
P00660,Biniam Getachew,0960900565,Nurse,Kality,ST00660
P00661,Robel Mekonnen,0962853481,Nurse,Alem Bank,ST00661
P00662,Natnael Fekadu,0962141476,Engineer,Nefas Silk,ST00662
P00663,Solomon Desta,0942777251,Farmer,Kolfe,ST00663
P00664,Biruk Tsegaye,0945328434,Engineer,Nefas Silk,ST00664
P00665,Ruth Yohannes,0993231354,Farmer,Lebu,ST00665
P00666,Dawit Fikre,0940143461,Engineer,Nefas Silk,ST00666
P00667,Rahel Worku,0947068456,Farmer,Nefas Silk,ST00667
P00668,Selam Worku,0991121346,Merchant,Kolfe,ST00668
P00669,Genet Yohannes,0976745347,Driver,Nefas Silk,ST00669
P00670,Hana Girma,0952039446,Government Employee,Kality,ST00670
P00671,Saron Girma,0929717174,Teacher,Nefas Silk,ST00671
P00672,Yonatan Yohannes,0961799496,Government Employee,Kality,ST00672
P00673,Biniam Tadesse,0922202956,Engineer,Kolfe,ST00673
P00674,Ruth Tesema,0998881794,Nurse,Lebu,ST00674
P00675,Elias Kassa,0959007263,Government Employee,Lebu,ST00675
P00676,Liya Fekadu,0920140293,Teacher,Nefas Silk,ST00676
P00677,Saba Tesema,0911369386,Nurse,Kolfe,ST00677
P00678,Genet Bekele,0962559486,Engineer,Akaki,ST00678
P00679,Almaz Tadesse,0914741803,Government Employee,Akaki,ST00679
P00680,Solomon Getachew,0999200574,Nurse,Kality,ST00680
P00681,Samrawit Tadesse,0960255266,Nurse,Nefas Silk,ST00681
P00682,Mahlet Kassa,0993480794,Driver,Nefas Silk,ST00682
P00683,Saba Hailu,0982998788,Engineer,Lebu,ST00683
P00684,Biruk Solomon,0963705656,Teacher,Nefas Silk,ST00684
P00685,Mekdes Abebe,0957437519,Government Employee,Kolfe,ST00685
P00686,Filmon Kassa,0912577046,Engineer,Lebu,ST00686
P00687,Natnael Bekele,0991794207,Merchant,Kality,ST00687
P00688,Liya Tadesse,0916078233,Teacher,Lebu,ST00688
P00689,Abel Solomon,0924715364,Nurse,Akaki,ST00689
P00690,Kidus Desta,0997618708,Nurse,Akaki,ST00690
P00691,Selam Tadesse,0991453187,Farmer,Alem Bank,ST00691
P00692,Saron Tadesse,0967483852,Farmer,Akaki,ST00692
P00693,Liya Tesfaye,0960031952,Merchant,Kolfe,ST00693
P00694,Ruth Tesema,0991163558,Engineer,Akaki,ST00694
P00695,Filmon Hailu,0956052194,Farmer,Lebu,ST00695
P00696,Tigist Bekele,0945835621,Driver,Lebu,ST00696
P00697,Selam Abebe,0920667419,Merchant,Akaki,ST00697
P00698,Saron Kebede,0976589637,Teacher,Lebu,ST00698
P00699,Henok Kebede,0916101835,Government Employee,Akaki,ST00699
P00700,Hana Alemu,0996707259,Nurse,Lebu,ST00700
P00701,Biruk Fekadu,0912268752,Driver,Nefas Silk,ST00701
P00702,Nahom Kebede,0952029551,Merchant,Lebu,ST00702
P00703,Biruk Kebede,0993992270,Teacher,Alem Bank,ST00703
P00704,Daniel Bekele,0973512738,Merchant,Nefas Silk,ST00704
P00705,Samuel Getachew,0929619305,Nurse,Kolfe,ST00705
P00706,Bereket Tadesse,0990054881,Engineer,Kolfe,ST00706
P00707,Bereket Girma,0935184758,Engineer,Kolfe,ST00707
P00708,Kaleb Mekonnen,0918341069,Teacher,Alem Bank,ST00708
P00709,Kidus Solomon,0980846940,Teacher,Kolfe,ST00709
P00710,Kaleb Tadesse,0999271138,Merchant,Kality,ST00710
P00711,Natnael Yohannes,0965219027,Nurse,Alem Bank,ST00711
P00712,Kidus Desta,0958602699,Government Employee,Nefas Silk,ST00712
P00713,Henok Alemu,0989757782,Driver,Kality,ST00713
P00714,Almaz Worku,0944289279,Farmer,Alem Bank,ST00714
P00715,Fikirte Girma,0972052965,Driver,Kolfe,ST00715
P00716,Kidus Girma,0940320077,Driver,Lebu,ST00716
P00717,Biruk Worku,0976516960,Driver,Lebu,ST00717
P00718,Samuel Bekele,0986351874,Driver,Alem Bank,ST00718
P00719,Tigist Fikre,0918554798,Teacher,Lebu,ST00719
P00720,Eden Tesfaye,0945324065,Teacher,Akaki,ST00720
P00721,Biruk Bekele,0925974469,Driver,Alem Bank,ST00721
P00722,Liya Nigatu,0960173080,Driver,Kolfe,ST00722
P00723,Samrawit Fekadu,0928284250,Merchant,Kality,ST00723
P00724,Ruth Solomon,0964977832,Teacher,Alem Bank,ST00724
P00725,Elias Hailu,0939810456,Government Employee,Kality,ST00725
P00726,Daniel Nigatu,0944768436,Driver,Kality,ST00726
P00727,Betelhem Alemu,0983749085,Government Employee,Kolfe,ST00727
P00728,Fikirte Mekonnen,0984923879,Farmer,Kality,ST00728
P00729,Mahlet Getachew,0924565744,Teacher,Akaki,ST00729
P00730,Rahel Hailu,0999122511,Driver,Kality,ST00730
P00731,Mekdes Fekadu,0929810937,Government Employee,Akaki,ST00731
P00732,Fikirte Tesfaye,0922208535,Government Employee,Nefas Silk,ST00732
P00733,Hana Kassa,0961125442,Teacher,Alem Bank,ST00733
P00734,Dawit Mekonnen,0985564939,Farmer,Nefas Silk,ST00734
P00735,Bereket Kebede,0963155156,Driver,Kality,ST00735
P00736,Genet Tadesse,0912934953,Teacher,Alem Bank,ST00736
P00737,Biniam Tsegaye,0981390580,Farmer,Lebu,ST00737
P00738,Nahom Fikre,0957481038,Engineer,Kolfe,ST00738
P00739,Meron Nigatu,0960787217,Government Employee,Lebu,ST00739
P00740,Robel Fikre,0953987651,Driver,Kality,ST00740
P00741,Nahom Girma,0972940150,Teacher,Kolfe,ST00741
P00742,Tewodros Abebe,0963970629,Farmer,Nefas Silk,ST00742
P00743,Bethlehem Nigatu,0954125308,Teacher,Kolfe,ST00743
P00744,Genet Getachew,0965782703,Engineer,Akaki,ST00744
P00745,Eden Getachew,0977699501,Government Employee,Akaki,ST00745
P00746,Solomon Kassa,0937805503,Driver,Alem Bank,ST00746
P00747,Meron Getachew,0995252433,Teacher,Kolfe,ST00747
P00748,Eden Getachew,0937897977,Merchant,Akaki,ST00748
P00749,Eden Yohannes,0994981891,Engineer,Nefas Silk,ST00749
P00750,Solomon Kassa,0943915056,Driver,Kality,ST00750
P00751,Liya Abebe,0915021724,Teacher,Kality,ST00751
P00752,Samrawit Nigatu,0945384521,Engineer,Akaki,ST00752
P00753,Saba Mekonnen,0974944600,Merchant,Kality,ST00753
P00754,Solomon Solomon,0923440752,Driver,Kolfe,ST00754
P00755,Genet Fikre,0982160752,Teacher,Akaki,ST00755
P00756,Elias Tesfaye,0945966786,Nurse,Kality,ST00756
P00757,Elias Tadesse,0966664653,Driver,Alem Bank,ST00757
P00758,Ruth Nigatu,0959574867,Nurse,Akaki,ST00758
P00759,Nahom Girma,0940645340,Government Employee,Nefas Silk,ST00759
P00760,Yared Worku,0970046258,Government Employee,Akaki,ST00760
P00761,Hiwot Abebe,0935416561,Driver,Alem Bank,ST00761
P00762,Yonatan Kassa,0987772528,Nurse,Lebu,ST00762
P00763,Saron Desta,0981191088,Government Employee,Kality,ST00763
P00764,Fikirte Hailu,0943302019,Farmer,Nefas Silk,ST00764
P00765,Bethlehem Girma,0978670989,Nurse,Kality,ST00765
P00766,Daniel Girma,0973167391,Government Employee,Akaki,ST00766
P00767,Tigist Worku,0955385614,Engineer,Kolfe,ST00767
P00768,Genet Mekonnen,0960011468,Teacher,Akaki,ST00768
P00769,Kaleb Fikre,0934995854,Government Employee,Alem Bank,ST00769
P00770,Henok Hailu,0981160242,Farmer,Nefas Silk,ST00770
P00771,Almaz Nigatu,0930690156,Teacher,Nefas Silk,ST00771
P00772,Abel Tesfaye,0971854464,Farmer,Kolfe,ST00772
P00773,Natnael Getachew,0999365970,Merchant,Kality,ST00773
P00774,Saron Solomon,0969197899,Merchant,Akaki,ST00774
P00775,Tewodros Tsegaye,0912118916,Engineer,Akaki,ST00775
P00776,Natnael Desta,0987799004,Nurse,Akaki,ST00776
P00777,Mahlet Abebe,0911748573,Government Employee,Kality,ST00777
P00778,Bethlehem Tesema,0979349388,Merchant,Akaki,ST00778
P00779,Kaleb Worku,0991209743,Nurse,Lebu,ST00779
P00780,Fikirte Hailu,0986822614,Farmer,Kolfe,ST00780
P00781,Meron Abebe,0943385853,Farmer,Alem Bank,ST00781
P00782,Genet Girma,0916868360,Merchant,Nefas Silk,ST00782
P00783,Bereket Abebe,0994191067,Farmer,Kality,ST00783
P00784,Almaz Tesema,0988890987,Driver,Alem Bank,ST00784
P00785,Saron Yohannes,0913259343,Driver,Lebu,ST00785
P00786,Henok Mekonnen,0966430597,Nurse,Kality,ST00786
P00787,Abel Kassa,0975115857,Driver,Kality,ST00787
P00788,Elias Alemu,0911179931,Farmer,Alem Bank,ST00788
P00789,Robel Fikre,0944507680,Driver,Alem Bank,ST00789
P00790,Abel Fekadu,0913142657,Nurse,Alem Bank,ST00790
P00791,Mahlet Tadesse,0917642051,Teacher,Nefas Silk,ST00791
P00792,Liya Kebede,0916132954,Merchant,Kolfe,ST00792
P00793,Almaz Tesema,0951787162,Government Employee,Kolfe,ST00793
P00794,Meron Worku,0951481081,Driver,Akaki,ST00794
