student_id,first_name,last_name,gender,grade,section,branch,date_of_birth
ST00333,Saba,Mekonnen,F,Grade 10,A,Alem Bank Campus,2014-12-15
ST00334,Tigist,Alemu,F,Grade 5,A,Nefas Silk Campus,2017-04-09
ST00335,Almaz,Getachew,F,Grade 10,C,Akaki Campus,2013-04-02
ST00336,Betelhem,Kebede,F,Grade 2,A,Alem Bank Campus,2009-08-09
ST00337,Natnael,Tadesse,M,Grade 10,C,Akaki Campus,2010-09-12
ST00338,Fikirte,Tesfaye,F,Grade 7,C,Akaki Campus,2010-07-21
ST00339,Kaleb,Solomon,M,Grade 8,B,Alem Bank Campus,2015-01-30
ST00340,Samuel,Getachew,M,Grade 11,C,Nefas Silk Campus,2016-07-03
ST00341,Robel,Yohannes,M,Grade 3,B,Nefas Silk Campus,2007-10-17
ST00342,Elias,Fikre,M,Grade 5,B,Alem Bank Campus,2008-10-03
ST00343,Henok,Fekadu,M,Grade 11,B,Akaki Campus,2017-09-27
ST00344,Tewodros,Tsegaye,M,Grade 12,A,Nefas Silk Campus,2016-05-09
ST00345,Tigist,Worku,F,Grade 12,A,Akaki Campus,2015-03-14
ST00346,Biniam,Solomon,M,Grade 8,A,Nefas Silk Campus,2009-03-04
ST00347,Robel,Kebede,M,Grade 6,B,Nefas Silk Campus,2014-02-03
ST00348,Natnael,Girma,M,Grade 3,A,Akaki Campus,2008-03-07
ST00349,Rahel,Tsegaye,F,Grade 7,B,Alem Bank Campus,2010-11-25
ST00350,Saron,Solomon,F,Grade 11,A,Akaki Campus,2017-02-23
ST00351,Fikirte,Tesfaye,F,Grade 9,A,Akaki Campus,2008-10-12
ST00352,Betelhem,Worku,F,Grade 4,C,Akaki Campus,2012-03-17
ST00353,Hana,Hailu,F,Grade 9,C,Akaki Campus,2013-11-01
ST00354,Robel,Desta,M,Grade 11,B,Alem Bank Campus,2012-06-09
ST00355,Mahlet,Nigatu,F,Grade 2,B,Akaki Campus,2017-12-08
ST00356,Elias,Fekadu,M,Grade 9,A,Alem Bank Campus,2010-06-08
ST00357,Yosef,Mekonnen,M,Grade 6,B,Akaki Campus,2012-03-07
ST00358,Yonatan,Mekonnen,M,Grade 5,B,Akaki Campus,2009-07-14
ST00359,Rediet,Kebede,F,Grade 4,A,Alem Bank Campus,2015-10-27
ST00360,Rediet,Getachew,F,Grade 11,A,Alem Bank Campus,2016-08-16
ST00361,Abel,Fikre,M,Grade 7,B,Nefas Silk Campus,2007-02-14
ST00362,Natnael,Getachew,M,Grade 8,C,Nefas Silk Campus,2013-07-30
ST00363,Yosef,Fekadu,M,Grade 9,C,Akaki Campus,2016-11-23
ST00364,Robel,Kassa,M,Grade 10,C,Akaki Campus,2017-06-29
ST00365,Biruk,Fekadu,M,Grade 4,B,Nefas Silk Campus,2009-01-18
ST00366,Hiwot,Girma,F,Grade 6,A,Nefas Silk Campus,2013-03-18
ST00367,Hana,Tsegaye,F,Grade 6,C,Akaki Campus,2010-09-04
ST00368,Eden,Tsegaye,F,Grade 1,B,Akaki Campus,2008-10-13
ST00369,Rediet,Mekonnen,F,Grade 7,B,Alem Bank Campus,2012-09-04
ST00370,Ruth,Tadesse,F,Grade 10,A,Akaki Campus,2014-08-31
ST00371,Tigist,Tadesse,F,Grade 2,C,Akaki Campus,2017-04-27
ST00372,Hana,Tesema,F,Grade 8,A,Akaki Campus,2011-09-05
ST00373,Elias,Yohannes,M,Grade 10,A,Alem Bank Campus,2016-01-13
ST00374,Kidus,Yohannes,M,Grade 11,C,Akaki Campus,2009-11-27
ST00375,Rahel,Mekonnen,F,Grade 1,B,Nefas Silk Campus,2012-10-14
ST00376,Kaleb,Worku,M,Grade 6,A,Alem Bank Campus,2009-02-18
ST00377,Nahom,Mekonnen,M,Grade 11,C,Alem Bank Campus,2009-04-17
ST00378,Fikirte,Desta,F,Grade 11,C,Alem Bank Campus,2013-11-17
ST00379,Bethlehem,Fekadu,F,Grade 4,A,Akaki Campus,2014-05-07
ST00380,Mahlet,Girma,F,Grade 5,B,Nefas Silk Campus,2009-05-14
ST00381,Samuel,Mekonnen,M,Grade 3,C,Nefas Silk Campus,2016-06-05
ST00382,Daniel,Tsegaye,M,Grade 1,B,Akaki Campus,2011-05-09
ST00383,Bereket,Mekonnen,M,Grade 9,C,Alem Bank Campus,2017-07-28
ST00384,Bethlehem,Alemu,F,Grade 7,B,Alem Bank Campus,2016-09-04
ST00385,Saron,Kebede,F,Grade 2,C,Nefas Silk Campus,2011-09-17
ST00386,Hana,Yohannes,F,Grade 8,A,Nefas Silk Campus,2007-06-06
ST00387,Kaleb,Tsegaye,M,Grade 8,B,Akaki Campus,2015-11-16
ST00388,Dawit,Desta,M,Grade 7,C,Nefas Silk Campus,2009-09-23
ST00389,Hiwot,Alemu,F,Grade 7,B,Alem Bank Campus,2010-11-18
ST00390,Robel,Getachew,M,Grade 3,B,Nefas Silk Campus,2014-04-24
ST00391,Meron,Yohannes,F,Grade 2,C,Nefas Silk Campus,2009-10-06
ST00392,Elias,Tesema,M,Grade 11,C,Alem Bank Campus,2012-01-21
ST00393,Filmon,Tsegaye,M,Grade 6,A,Akaki Campus,2010-12-04
ST00394,Natnael,Hailu,M,Grade 5,A,Akaki Campus,2011-04-21
ST00395,Natnael,Tesfaye,M,Grade 5,C,Nefas Silk Campus,2011-12-10
ST00396,Daniel,Hailu,M,Grade 5,B,Nefas Silk Campus,2015-04-12
ST00397,Betelhem,Tadesse,F,Grade 2,C,Akaki Campus,2017-03-17
ST00398,Filmon,Kassa,M,Grade 9,A,Alem Bank Campus,2011-10-25
ST00399,Bereket,Tadesse,M,Grade 3,A,Akaki Campus,2009-05-10
ST00400,Saron,Kassa,F,Grade 5,B,Akaki Campus,2014-08-07
ST00401,Dawit,Alemu,M,Grade 3,C,Alem Bank Campus,2012-01-14
ST00402,Mekdes,Tesema,F,Grade 2,C,Alem Bank Campus,2011-06-20
ST00403,Hiwot,Getachew,F,Grade 4,A,Alem Bank Campus,2012-01-05
ST00404,Solomon,Tadesse,M,Grade 10,B,Alem Bank Campus,2014-11-06
ST00405,Elias,Nigatu,M,Grade 3,C,Nefas Silk Campus,2014-09-12
ST00406,Tigist,Kebede,F,Grade 12,B,Nefas Silk Campus,2015-12-29
ST00407,Yonatan,Tesema,M,Grade 4,B,Alem Bank Campus,2009-05-01
ST00408,Solomon,Nigatu,M,Grade 11,A,Akaki Campus,2009-11-01
ST00409,Tewodros,Fikre,M,Grade 12,C,Nefas Silk Campus,2009-07-20
ST00410,Saba,Kebede,F,Grade 6,B,Alem Bank Campus,2015-06-09
ST00411,Filmon,Tesema,M,Grade 6,B,Akaki Campus,2014-07-13
ST00412,Genet,Fekadu,F,Grade 10,A,Nefas Silk Campus,2017-08-04
ST00413,Almaz,Girma,F,Grade 12,C,Akaki Campus,2013-07-16
ST00414,Daniel,Worku,M,Grade 10,A,Akaki Campus,2010-01-23
ST00415,Mekdes,Girma,F,Grade 9,C,Akaki Campus,2016-03-21
ST00416,Daniel,Fikre,M,Grade 5,A,Akaki Campus,2007-10-14
ST00417,Robel,Solomon,M,Grade 1,A,Alem Bank Campus,2010-02-02
ST00418,Genet,Fekadu,F,Grade 10,C,Akaki Campus,2007-09-26
ST00419,Hiwot,Tesfaye,F,Grade 8,B,Akaki Campus,2015-02-12
ST00420,Liya,Yohannes,F,Grade 3,C,Alem Bank Campus,2013-04-25
ST00421,Selam,Bekele,F,Grade 1,B,Alem Bank Campus,2011-05-31
ST00422,Filmon,Hailu,M,Grade 4,A,Akaki Campus,2016-08-07
ST00423,Kidus,Kebede,M,Grade 11,B,Alem Bank Campus,2016-12-22
ST00424,Selam,Alemu,F,Grade 1,B,Akaki Campus,2014-07-25
ST00425,Kidus,Tesema,M,Grade 12,B,Akaki Campus,2010-06-22
ST00426,Natnael,Getachew,M,Grade 7,A,Nefas Silk Campus,2015-05-08
ST00427,Rediet,Tsegaye,F,Grade 12,B,Nefas Silk Campus,2016-08-29
ST00428,Almaz,Worku,F,Grade 5,B,Akaki Campus,2016-08-20
ST00429,Elias,Hailu,M,Grade 4,B,Akaki Campus,2016-06-28
ST00430,Tewodros,Alemu,M,Grade 9,A,Akaki Campus,2007-01-23
ST00431,Yared,Fikre,M,Grade 12,C,Akaki Campus,2010-03-19
ST00432,Dawit,Worku,M,Grade 9,B,Akaki Campus,2017-02-25
ST00433,Robel,Tesfaye,M,Grade 12,C,Akaki Campus,2014-04-06
ST00434,Yonatan,Getachew,M,Grade 11,A,Akaki Campus,2014-09-26
ST00435,Rediet,Solomon,F,Grade 5,B,Alem Bank Campus,2012-05-15
ST00436,Dawit,Desta,M,Grade 7,B,Alem Bank Campus,2013-05-08
ST00437,Ruth,Tesfaye,F,Grade 3,A,Alem Bank Campus,2013-04-21
ST00438,Betelhem,Nigatu,F,Grade 4,C,Alem Bank Campus,2016-08-19
ST00439,Elias,Tsegaye,M,Grade 10,C,Alem Bank Campus,2010-08-20
ST00440,Bethlehem,Fikre,F,Grade 11,C,Akaki Campus,2017-11-02
ST00441,Yared,Kebede,M,Grade 6,A,Akaki Campus,2010-06-03
ST00442,Mahlet,Kebede,F,Grade 12,B,Akaki Campus,2010-06-07
ST00443,Henok,Alemu,M,Grade 7,C,Alem Bank Campus,2011-05-29
ST00444,Tewodros,Tesfaye,M,Grade 9,A,Akaki Campus,2008-06-28
ST00445,Yosef,Tsegaye,M,Grade 7,B,Nefas Silk Campus,2016-01-16
ST00446,Yosef,Fekadu,M,Grade 11,C,Nefas Silk Campus,2007-01-29
ST00447,Yosef,Fekadu,M,Grade 1,B,Alem Bank Campus,2013-07-02
ST00448,Biniam,Yohannes,M,Grade 8,B,Alem Bank Campus,2013-03-29
ST00449,Tewodros,Kassa,M,Grade 1,C,Alem Bank Campus,2009-02-05
ST00450,Tewodros,Nigatu,M,Grade 12,A,Alem Bank Campus,2011-03-01
ST00451,Bereket,Getachew,M,Grade 2,A,Akaki Campus,2008-12-21
ST00452,Biniam,Fekadu,M,Grade 9,A,Akaki Campus,2009-12-02
ST00453,Elias,Getachew,M,Grade 11,A,Nefas Silk Campus,2013-01-10
ST00454,Nahom,Solomon,M,Grade 12,B,Alem Bank Campus,2009-04-20
ST00455,Yonatan,Tesema,M,Grade 9,A,Alem Bank Campus,2016-08-08
ST00456,Rahel,Solomon,F,Grade 1,A,Nefas Silk Campus,2011-07-12
ST00457,Daniel,Kebede,M,Grade 7,C,Alem Bank Campus,2015-12-19
ST00458,Meron,Bekele,F,Grade 2,C,Nefas Silk Campus,2015-06-07
ST00459,Yosef,Yohannes,M,Grade 11,A,Alem Bank Campus,2016-06-03
ST00460,Meron,Alemu,F,Grade 4,A,Nefas Silk Campus,2010-03-29
ST00461,Yonatan,Kebede,M,Grade 9,A,Nefas Silk Campus,2017-05-24
ST00462,Tewodros,Nigatu,M,Grade 3,A,Akaki Campus,2009-03-08
ST00463,Henok,Alemu,M,Grade 3,C,Alem Bank Campus,2012-05-18
ST00464,Elias,Kassa,M,Grade 12,A,Nefas Silk Campus,2016-05-05
ST00465,Yosef,Mekonnen,M,Grade 1,C,Nefas Silk Campus,2007-09-18
ST00466,Daniel,Solomon,M,Grade 4,B,Alem Bank Campus,2009-12-07
ST00467,Ruth,Tesfaye,F,Grade 6,A,Akaki Campus,2017-01-23
ST00468,Rediet,Mekonnen,F,Grade 10,A,Alem Bank Campus,2017-06-17
ST00469,Daniel,Fikre,M,Grade 5,C,Akaki Campus,2015-04-07
ST00470,Solomon,Girma,M,Grade 1,B,Alem Bank Campus,2013-02-28
ST00471,Mahlet,Nigatu,F,Grade 10,A,Alem Bank Campus,2011-01-19
ST00472,Hana,Kassa,F,Grade 1,C,Akaki Campus,2007-10-19
ST00473,Solomon,Hailu,M,Grade 8,A,Akaki Campus,2013-10-25
ST00474,Rediet,Kassa,F,Grade 10,B,Akaki Campus,2007-07-11
ST00475,Saron,Tadesse,F,Grade 10,B,Alem Bank Campus,2016-02-10
ST00476,Henok,Solomon,M,Grade 4,C,Nefas Silk Campus,2016-06-04
ST00477,Yared,Tsegaye,M,Grade 9,A,Alem Bank Campus,2008-07-25
ST00478,Natnael,Kebede,M,Grade 6,B,Akaki Campus,2007-06-20
ST00479,Bethlehem,Mekonnen,F,Grade 2,B,Nefas Silk Campus,2011-09-25
ST00480,Fikirte,Nigatu,F,Grade 9,C,Alem Bank Campus,2013-09-04
ST00481,Dawit,Yohannes,M,Grade 8,C,Akaki Campus,2013-03-20
ST00482,Hiwot,Tsegaye,F,Grade 4,C,Nefas Silk Campus,2008-11-10
ST00483,Solomon,Girma,M,Grade 10,C,Alem Bank Campus,2014-04-01
ST00484,Bethlehem,Bekele,F,Grade 4,C,Nefas Silk Campus,2009-04-11
ST00485,Biniam,Bekele,M,Grade 8,A,Nefas Silk Campus,2009-01-05
ST00486,Saba,Yohannes,F,Grade 3,A,Akaki Campus,2014-07-18
ST00487,Samrawit,Yohannes,F,Grade 6,A,Akaki Campus,2009-09-23
ST00488,Biniam,Kassa,M,Grade 5,C,Alem Bank Campus,2010-01-16
ST00489,Henok,Mekonnen,M,Grade 9,C,Akaki Campus,2012-07-30
ST00490,Dawit,Desta,M,Grade 5,A,Alem Bank Campus,2017-11-28
ST00491,Bereket,Mekonnen,M,Grade 8,C,Akaki Campus,2016-11-09
ST00492,Fikirte,Hailu,F,Grade 3,B,Alem Bank Campus,2014-09-07
ST00493,Hiwot,Fikre,F,Grade 1,B,Nefas Silk Campus,2015-07-20
ST00494,Biniam,Tadesse,M,Grade 8,B,Nefas Silk Campus,2009-10-14
ST00495,Saba,Kebede,F,Grade 5,C,Nefas Silk Campus,2015-03-17
ST00496,Samuel,Hailu,M,Grade 11,B,Nefas Silk Campus,2013-11-19
ST00497,Samrawit,Bekele,F,Grade 12,B,Alem Bank Campus,2008-08-17
ST00498,Abel,Fekadu,M,Grade 6,B,Alem Bank Campus,2015-07-16
ST00499,Kaleb,Alemu,M,Grade 8,C,Alem Bank Campus,2017-10-13
ST00500,Selam,Kebede,F,Grade 6,A,Nefas Silk Campus,2016-07-02
ST00501,Tewodros,Nigatu,M,Grade 3,B,Nefas Silk Campus,2013-10-01
ST00502,Elias,Tesfaye,M,Grade 2,A,Alem Bank Campus,2015-10-18
ST00503,Saba,Desta,F,Grade 6,A,Alem Bank Campus,2015-10-30
ST00504,Biniam,Getachew,M,Grade 12,C,Alem Bank Campus,2011-01-29
ST00505,Yonatan,Getachew,M,Grade 5,C,Alem Bank Campus,2011-08-17
ST00506,Mahlet,Kebede,F,Grade 12,B,Nefas Silk Campus,2012-11-13
ST00507,Mahlet,Alemu,F,Grade 5,A,Alem Bank Campus,2008-07-17
ST00508,Solomon,Nigatu,M,Grade 1,C,Nefas Silk Campus,2010-12-08
ST00509,Natnael,Girma,M,Grade 11,A,Akaki Campus,2016-08-06
ST00510,Ruth,Nigatu,F,Grade 8,C,Alem Bank Campus,2014-06-10
ST00511,Biniam,Worku,M,Grade 12,C,Nefas Silk Campus,2015-02-10
ST00512,Hana,Tesema,F,Grade 5,B,Alem Bank Campus,2017-08-27
ST00513,Saron,Tesema,F,Grade 12,C,Alem Bank Campus,2013-11-05
ST00514,Fikirte,Kebede,F,Grade 1,A,Akaki Campus,2010-04-09
ST00515,Samrawit,Nigatu,F,Grade 2,B,Akaki Campus,2011-03-08
ST00516,Rahel,Abebe,F,Grade 4,A,Nefas Silk Campus,2016-11-13
ST00517,Yosef,Fikre,M,Grade 2,B,Nefas Silk Campus,2014-04-05
ST00518,Eden,Tadesse,F,Grade 5,A,Akaki Campus,2011-08-10
ST00519,Daniel,Desta,M,Grade 4,C,Nefas Silk Campus,2010-03-04
ST00520,Mahlet,Bekele,F,Grade 6,B,Nefas Silk Campus,2007-04-28
ST00521,Rediet,Kebede,F,Grade 5,B,Akaki Campus,2007-03-08
ST00522,Elias,Bekele,M,Grade 6,C,Akaki Campus,2012-04-08
ST00523,Mahlet,Fikre,F,Grade 8,A,Nefas Silk Campus,2016-11-03
ST00524,Dawit,Fekadu,M,Grade 9,C,Nefas Silk Campus,2008-08-18
ST00525,Robel,Kebede,M,Grade 12,B,Alem Bank Campus,2015-11-12
ST00526,Genet,Nigatu,F,Grade 10,C,Akaki Campus,2016-08-25
ST00527,Nahom,Abebe,M,Grade 9,C,Akaki Campus,2009-10-19
ST00528,Hiwot,Getachew,F,Grade 11,C,Alem Bank Campus,2008-09-10
ST00529,Hana,Worku,F,Grade 9,A,Akaki Campus,2007-08-25
ST00530,Rahel,Kassa,F,Grade 11,C,Akaki Campus,2013-07-13
ST00531,Daniel,Tesfaye,M,Grade 2,C,Alem Bank Campus,2013-06-19
ST00532,Daniel,Tadesse,M,Grade 4,B,Alem Bank Campus,2016-05-15
ST00533,Robel,Worku,M,Grade 8,B,Alem Bank Campus,2008-06-10
ST00534,Ruth,Hailu,F,Grade 4,B,Alem Bank Campus,2010-05-10
ST00535,Yared,Hailu,M,Grade 2,C,Alem Bank Campus,2011-01-08
ST00536,Liya,Tsegaye,F,Grade 5,C,Alem Bank Campus,2009-03-18
ST00537,Tigist,Solomon,F,Grade 2,C,Nefas Silk Campus,2014-07-15
ST00538,Biniam,Tesema,M,Grade 2,C,Alem Bank Campus,2016-11-27
ST00539,Almaz,Desta,F,Grade 3,A,Alem Bank Campus,2011-03-06
ST00540,Yosef,Nigatu,M,Grade 2,C,Akaki Campus,2012-12-24
ST00541,Yared,Tsegaye,M,Grade 7,B,Akaki Campus,2008-09-27
ST00542,Nahom,Tadesse,M,Grade 7,B,Nefas Silk Campus,2016-03-31
ST00543,Yonatan,Girma,M,Grade 12,B,Akaki Campus,2011-07-29
ST00544,Meron,Hailu,F,Grade 10,B,Akaki Campus,2008-04-04
ST00545,Yosef,Girma,M,Grade 12,B,Nefas Silk Campus,2017-05-09
ST00546,Filmon,Worku,M,Grade 9,C,Alem Bank Campus,2009-02-21
ST00547,Rediet,Getachew,F,Grade 4,A,Akaki Campus,2013-08-16
ST00548,Bereket,Fekadu,M,Grade 6,C,Nefas Silk Campus,2010-09-01
ST00549,Filmon,Hailu,M,Grade 8,B,Akaki Campus,2012-04-20
ST00550,Natnael,Hailu,M,Grade 7,A,Alem Bank Campus,2008-03-28
ST00551,Saba,Yohannes,F,Grade 2,B,Akaki Campus,2014-02-24
ST00552,Samrawit,Fikre,F,Grade 11,B,Alem Bank Campus,2015-03-01
ST00553,Rediet,Hailu,F,Grade 12,A,Nefas Silk Campus,2017-06-18
ST00554,Hiwot,Worku,F,Grade 7,B,Akaki Campus,2009-02-01
ST00555,Saba,Tadesse,F,Grade 1,C,Akaki Campus,2010-12-31
ST00556,Natnael,Kebede,M,Grade 9,B,Akaki Campus,2011-07-01
ST00557,Robel,Desta,M,Grade 12,B,Nefas Silk Campus,2013-08-25
ST00558,Kaleb,Kebede,M,Grade 3,A,Nefas Silk Campus,2012-07-17
ST00559,Eden,Fekadu,F,Grade 5,A,Alem Bank Campus,2007-03-20
ST00560,Yosef,Tesfaye,M,Grade 12,C,Nefas Silk Campus,2015-06-07
ST00561,Eden,Desta,F,Grade 5,B,Akaki Campus,2015-04-19
ST00562,Nahom,Hailu,M,Grade 9,A,Nefas Silk Campus,2016-08-13
ST00563,Abel,Fekadu,M,Grade 7,A,Nefas Silk Campus,2009-12-16
ST00564,Almaz,Yohannes,F,Grade 4,A,Akaki Campus,2016-01-20
ST00565,Dawit,Mekonnen,M,Grade 10,B,Akaki Campus,2013-04-05
ST00566,Daniel,Yohannes,M,Grade 5,B,Nefas Silk Campus,2012-04-14
ST00567,Kidus,Abebe,M,Grade 12,A,Nefas Silk Campus,2011-05-12
ST00568,Solomon,Mekonnen,M,Grade 6,B,Alem Bank Campus,2016-01-28
ST00569,Mekdes,Tesfaye,F,Grade 1,A,Nefas Silk Campus,2016-06-11
ST00570,Bereket,Worku,M,Grade 5,C,Akaki Campus,2012-07-01
ST00571,Hana,Abebe,F,Grade 6,C,Akaki Campus,2007-03-21
ST00572,Kidus,Fikre,M,Grade 4,A,Nefas Silk Campus,2013-07-08
ST00573,Nahom,Alemu,M,Grade 6,C,Alem Bank Campus,2008-08-25
ST00574,Solomon,Tadesse,M,Grade 1,C,Akaki Campus,2011-10-02
ST00575,Natnael,Alemu,M,Grade 3,A,Nefas Silk Campus,2009-04-10
ST00576,Ruth,Mekonnen,F,Grade 4,B,Nefas Silk Campus,2015-06-11
ST00577,Hana,Tesema,F,Grade 2,C,Nefas Silk Campus,2014-06-08
ST00578,Tigist,Kassa,F,Grade 5,B,Akaki Campus,2010-12-10
ST00579,Biniam,Kebede,M,Grade 9,C,Nefas Silk Campus,2013-01-30
ST00580,Filmon,Fikre,M,Grade 4,C,Nefas Silk Campus,2016-09-09
ST00581,Dawit,Tesema,M,Grade 5,A,Nefas Silk Campus,2013-04-22
ST00582,Yared,Tesema,M,Grade 12,C,Akaki Campus,2015-05-05
ST00583,Yosef,Tesfaye,M,Grade 10,C,Akaki Campus,2012-06-30
ST00584,Hiwot,Fikre,F,Grade 10,A,Alem Bank Campus,2007-11-16
ST00585,Hiwot,Worku,F,Grade 3,A,Alem Bank Campus,2010-04-12
ST00586,Kidus,Worku,M,Grade 1,A,Akaki Campus,2008-09-15
ST00587,Kidus,Tesema,M,Grade 8,C,Akaki Campus,2010-07-27
ST00588,Mahlet,Tadesse,F,Grade 12,B,Akaki Campus,2015-06-04
ST00589,Tigist,Kassa,F,Grade 5,B,Alem Bank Campus,2013-07-30
ST00590,Daniel,Nigatu,M,Grade 5,A,Akaki Campus,2017-10-29
ST00591,Hiwot,Alemu,F,Grade 9,A,Akaki Campus,2015-06-02
ST00592,Yonatan,Solomon,M,Grade 5,B,Nefas Silk Campus,2016-09-18
ST00593,Yonatan,Girma,M,Grade 3,C,Alem Bank Campus,2008-01-13
ST00594,Saron,Fekadu,F,Grade 11,C,Alem Bank Campus,2009-05-16
ST00595,Daniel,Tesema,M,Grade 12,B,Akaki Campus,2008-06-27
ST00596,Natnael,Hailu,M,Grade 4,C,Nefas Silk Campus,2007-01-07
ST00597,Biniam,Hailu,M,Grade 5,C,Alem Bank Campus,2014-03-13
ST00598,Solomon,Mekonnen,M,Grade 4,B,Akaki Campus,2007-01-09
ST00599,Kaleb,Yohannes,M,Grade 2,C,Alem Bank Campus,2014-08-14
ST00600,Eden,Fekadu,F,Grade 10,B,Akaki Campus,2012-12-03
ST00601,Filmon,Tsegaye,M,Grade 3,A,Alem Bank Campus,2010-05-31
ST00602,Filmon,Alemu,M,Grade 4,B,Nefas Silk Campus,2013-07-11
ST00603,Yared,Getachew,M,Grade 1,C,Nefas Silk Campus,2013-09-24
ST00604,Yared,Yohannes,M,Grade 2,C,Akaki Campus,2010-05-03
ST00605,Rediet,Worku,F,Grade 3,B,Alem Bank Campus,2011-03-21
ST00606,Robel,Tesfaye,M,Grade 12,C,Nefas Silk Campus,2013-10-21
ST00607,Meron,Girma,F,Grade 5,A,Alem Bank Campus,2008-04-12
ST00608,Biniam,Tesema,M,Grade 12,A,Alem Bank Campus,2014-07-24
ST00609,Kidus,Getachew,M,Grade 2,C,Nefas Silk Campus,2012-08-28
ST00610,Biniam,Girma,M,Grade 1,B,Alem Bank Campus,2013-06-25
ST00611,Solomon,Tadesse,M,Grade 5,B,Akaki Campus,2008-03-20
ST00612,Fikirte,Abebe,F,Grade 2,B,Akaki Campus,2010-09-11
ST00613,Samuel,Alemu,M,Grade 9,A,Nefas Silk Campus,2016-03-12
ST00614,Fikirte,Kebede,F,Grade 11,C,Nefas Silk Campus,2017-03-04
ST00615,Liya,Alemu,F,Grade 12,C,Nefas Silk Campus,2015-09-10
ST00616,Yared,Fikre,M,Grade 5,B,Nefas Silk Campus,2015-05-16
ST00617,Nahom,Fikre,M,Grade 9,C,Alem Bank Campus,2017-01-04
ST00618,Nahom,Bekele,M,Grade 1,B,Alem Bank Campus,2015-03-24
ST00619,Robel,Girma,M,Grade 1,B,Akaki Campus,2012-12-02
ST00620,Rediet,Solomon,F,Grade 11,C,Alem Bank Campus,2009-03-25
ST00621,Biniam,Getachew,M,Grade 12,A,Nefas Silk Campus,2014-04-12
ST00622,Almaz,Hailu,F,Grade 1,A,Nefas Silk Campus,2012-09-14
ST00623,Daniel,Girma,M,Grade 2,A,Akaki Campus,2008-01-09
ST00624,Samuel,Alemu,M,Grade 12,B,Akaki Campus,2015-03-20
ST00625,Natnael,Alemu,M,Grade 7,C,Nefas Silk Campus,2011-07-08
ST00626,Yonatan,Nigatu,M,Grade 10,A,Akaki Campus,2008-07-31
ST00627,Meron,Tesema,F,Grade 8,C,Alem Bank Campus,2016-10-01
ST00628,Genet,Hailu,F,Grade 9,A,Nefas Silk Campus,2013-01-02
ST00629,Meron,Solomon,F,Grade 4,B,Nefas Silk Campus,2011-09-14
ST00630,Yared,Girma,M,Grade 8,C,Alem Bank Campus,2008-01-05
ST00631,Tigist,Tadesse,F,Grade 3,A,Alem Bank Campus,2015-07-10
ST00632,Kidus,Hailu,M,Grade 10,A,Nefas Silk Campus,2012-09-23
ST00633,Biruk,Abebe,M,Grade 8,A,Akaki Campus,2010-07-01
ST00634,Nahom,Tesema,M,Grade 5,B,Nefas Silk Campus,2010-07-06
ST00635,Tewodros,Alemu,M,Grade 4,A,Nefas Silk Campus,2011-07-22
ST00636,Samrawit,Tadesse,F,Grade 3,C,Akaki Campus,2008-04-20
ST00637,Bereket,Desta,M,Grade 10,B,Akaki Campus,2013-05-12
ST00638,Dawit,Solomon,M,Grade 6,B,Nefas Silk Campus,2008-06-02
ST00639,Elias,Fikre,M,Grade 6,A,Alem Bank Campus,2009-09-23
ST00640,Robel,Tesfaye,M,Grade 2,C,Nefas Silk Campus,2012-11-16
ST00641,Meron,Fikre,F,Grade 7,C,Akaki Campus,2012-10-14
ST00642,Yared,Tsegaye,M,Grade 4,A,Akaki Campus,2013-11-20
ST00643,Saron,Fekadu,F,Grade 3,C,Nefas Silk Campus,2015-06-30
ST00644,Natnael,Girma,M,Grade 7,B,Akaki Campus,2009-02-17
ST00645,Nahom,Tesema,M,Grade 8,B,Alem Bank Campus,2013-05-09
ST00646,Abel,Fikre,M,Grade 11,C,Akaki Campus,2010-04-14
ST00647,Bereket,Bekele,M,Grade 10,C,Alem Bank Campus,2014-08-02
ST00648,Hana,Kassa,F,Grade 11,B,Nefas Silk Campus,2016-12-25
ST00649,Yonatan,Kebede,M,Grade 10,B,Akaki Campus,2007-08-13
ST00650,Betelhem,Nigatu,F,Grade 11,C,Nefas Silk Campus,2016-06-28
ST00651,Betelhem,Abebe,F,Grade 9,A,Akaki Campus,2013-02-01
ST00652,Biniam,Girma,M,Grade 9,A,Akaki Campus,2012-02-08
ST00653,Almaz,Nigatu,F,Grade 5,C,Alem Bank Campus,2010-10-24
ST00654,Selam,Abebe,F,Grade 9,C,Akaki Campus,2017-08-09
ST00655,Solomon,Worku,M,Grade 4,A,Nefas Silk Campus,2013-02-16
ST00656,Genet,Getachew,F,Grade 10,A,Nefas Silk Campus,2010-04-26
ST00657,Mekdes,Girma,F,Grade 8,A,Alem Bank Campus,2017-09-22
ST00658,Saron,Tadesse,F,Grade 7,A,Alem Bank Campus,2007-03-12
ST00659,Dawit,Yohannes,M,Grade 7,C,Akaki Campus,2013-04-25
ST00660,Ruth,Kebede,F,Grade 9,B,Alem Bank Campus,2017-01-24
ST00661,Robel,Kebede,M,Grade 3,B,Nefas Silk Campus,2010-02-06
ST00662,Solomon,Desta,M,Grade 8,C,Akaki Campus,2008-05-09
ST00663,Genet,Girma,F,Grade 3,A,Alem Bank Campus,2014-04-19
ST00664,Biruk,Fekadu,M,Grade 8,A,Akaki Campus,2009-12-28
ST00665,Dawit,Fekadu,M,Grade 5,A,Alem Bank Campus,2011-08-26
